ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
675,13218.5 px,31580.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
676,18921.5 px,31485.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
677,17555.5 px,31993.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
678,17711.5 px,32174.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
679,11691.5 px,32228.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
680,11857.5 px,32313.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
681,9761.5 px,32252.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
682,9864.5 px,32455.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
683,8947.5 px,33187.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
684,8450.5 px,33104.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
685,6216.5 px,32749.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
686,4080.5 px,32853.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
687,4542.5 px,33482.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
688,4899.5 px,33927.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
689,8112.5 px,33585.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
690,7672.5 px,33734.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
691,9927.5 px,33159.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
692,10954.5 px,32816.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
693,10653.5 px,33285.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
694,11376.5 px,32915.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
695,12824.5 px,33182.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
696,13863.5 px,32528.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
697,14060.5 px,32646.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
698,14073.5 px,32749.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
699,14208.5 px,32946.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
700,18969.5 px,31892.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
701,21155.5 px,32659.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
702,21315.5 px,32636.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
703,20261.5 px,32804.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
704,19624.5 px,32964.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
705,18441.5 px,33099.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
706,11818.5 px,33143.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
707,9839.5 px,33913.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
708,9468.5 px,34472.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
709,10199.5 px,34379.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
710,9024.5 px,34498.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
711,9669.5 px,35284.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
712,9748.5 px,35550.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
713,9946.5 px,35854.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
714,10359.5 px,35929.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
715,10355.5 px,36081.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
716,9257.5 px,36805.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
717,8702.5 px,36494.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
718,10273.5 px,36484.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
719,10991.5 px,36432.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
720,10660.5 px,36656.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
721,10360.5 px,34591.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
722,10983.5 px,33035.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
723,11050.5 px,33185.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
724,11003.5 px,34449.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
725,10646.5 px,35408.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
726,13469.5 px,34550.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
727,12754.5 px,34822.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
728,15578.5 px,33725.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
729,14691.5 px,34911.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
730,15277.5 px,35573.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
731,20475.5 px,33460.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
732,17251.5 px,34382.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
733,17147.5 px,34547.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
734,19800.5 px,34525.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
735,18943.5 px,35598.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
736,20298.5 px,34504.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
737,20150.5 px,35604.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
738,19618.5 px,36822.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
739,19740.5 px,36801.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
740,19851.5 px,36581.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
741,20125.5 px,36910.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
742,17856.5 px,36774.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
743,17220.5 px,37110.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
744,8492.5 px,37178.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
745,8477.5 px,37518.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
746,9706.5 px,37030.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
747,9749.5 px,37530.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
748,10514.5 px,37156.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
749,10265.5 px,37749.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
750,11273.5 px,37760.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
751,16859.5 px,39075.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
752,10992.5 px,38372.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
753,10738.5 px,38301.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
754,10844.5 px,39307.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
755,11417.5 px,39274.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
756,10469.5 px,38979.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
757,9798.5 px,38068.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
758,9619.5 px,38366.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
759,9370.5 px,38631.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
760,9439.5 px,39348.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
761,9820.5 px,39434.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
762,9513.5 px,37807.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
763,9547.5 px,40168.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
764,9875.5 px,40117.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
765,9522.5 px,40043.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
766,10610.5 px,39773.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
767,11233.5 px,40150.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
768,11088.5 px,40487.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
769,11605.5 px,40662.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
770,20022.5 px,40213.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
771,20168.5 px,38824.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
772,19178.5 px,39887.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
773,11007.5 px,41354.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
774,12135.5 px,40980.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
775,15645.5 px,42167.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
776,16312.5 px,41304.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
777,18282.5 px,40730.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
778,21081.5 px,42928.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
779,18594.5 px,42981.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
780,18977.5 px,42885.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
781,15705.5 px,43154.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
782,14992.5 px,43649.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
783,13604.5 px,42574.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
784,11964.5 px,42432.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
785,12275.5 px,42844.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
786,22038.5 px,43732.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
787,21471.5 px,43512.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
788,17567.5 px,44277.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
789,17689.5 px,45064.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
790,17991.5 px,45242.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
791,19701.5 px,44117.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
792,20190.5 px,45390.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
793,20775.5 px,45599.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
794,16770.5 px,46043.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
795,19710.5 px,46691.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
796,19463.5 px,46843.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
797,21408.5 px,46515.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
798,22205.5 px,46673.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
799,20509.5 px,46796.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
800,21467.5 px,45634.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
801,20171.5 px,46558.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
802,17379.5 px,48915.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
803,17777.5 px,48675.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
804,17925.5 px,49157.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
805,17175.5 px,49794.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
806,17818.5 px,49937.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
807,19552.5 px,48075.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
808,19767.5 px,50160.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
809,19346.5 px,50497.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
810,20445.5 px,50022.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
811,20645.5 px,50233.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
812,20813.5 px,50378.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
813,21858.5 px,50250.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
814,22065.5 px,50208.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
815,22071.5 px,50413.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
816,22218.5 px,50694.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
817,22241.5 px,53429.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
818,22581.5 px,53747.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
819,22886.5 px,53564.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
820,20998.5 px,53072.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
821,20579.5 px,51147.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
822,20024.5 px,51363.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
823,20560.5 px,51611.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
824,19203.5 px,51128.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
825,19548.5 px,51337.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
826,18304.5 px,52436.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
827,18680.5 px,52965.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
828,22264.5 px,51007.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
829,5645.5 px,9108.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
830,6724.5 px,5490.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
831,12071.5 px,7470.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
832,9135.5 px,10415.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
833,8300.5 px,12848.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
834,12016.5 px,12358.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
835,13031.5 px,16546.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
836,12238.5 px,17335.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
837,14038.5 px,21335.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
838,11511.5 px,22752.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
839,16533.5 px,24506.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
840,18751.5 px,23510.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
841,12544.5 px,25821.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
842,10378.5 px,25815.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
843,19347.5 px,26807.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
844,13120.5 px,30168.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
845,17212.5 px,30684.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
846,9367.5 px,32176.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
847,7140.5 px,36218.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
848,11847.5 px,39420.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
849,13515.5 px,43932.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
850,17555.5 px,50539.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
851,21266.5 px,52884.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
852,21734.5 px,52171.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Blue Heron,Nanse_04_29_2022,SV
853,7494.5 px,10290.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
854,7048.5 px,13446.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
855,11704.5 px,14003.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
856,10838.5 px,15096.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
857,10308.5 px,16824.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
858,9177.5 px,17524.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
859,8335.5 px,18687.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
860,12284.5 px,20957.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
861,10260.5 px,23151.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
862,10556.5 px,23444.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
863,10801.5 px,23469.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
864,13067.5 px,23690.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
865,17671.5 px,24586.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
866,13188.5 px,24768.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
867,4580.5 px,24651.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
868,6401.5 px,27026.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
869,6015.5 px,27311.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
870,14712.5 px,27300.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
871,14876.5 px,27483.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
872,15198.5 px,27635.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
873,11430.5 px,29009.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
874,14930.5 px,28309.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
875,5887.5 px,28241.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
876,15622.5 px,29916.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
877,17186.5 px,31267.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
878,15181.5 px,30804.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
879,6466.5 px,30806.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
880,6891.5 px,31951.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
881,14622.5 px,31102.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
882,11523.5 px,33493.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
883,10621.5 px,33401.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
884,10728.5 px,36800.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
885,10459.5 px,34903.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
886,14060.5 px,33712.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
887,18668.5 px,37316.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
888,8098.5 px,37620.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
889,12435.5 px,38941.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
890,11824.5 px,39076.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
891,11637.5 px,39663.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
892,18949.5 px,39291.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
893,18870.5 px,39188.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
894,19018.5 px,39732.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
