ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
643,30325.5 px,46924.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
644,29429.5 px,47247.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
645,28293.5 px,47147.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
646,27437.5 px,46490.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
647,27202.5 px,46688.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
648,27409.5 px,47065.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
649,27048.5 px,47220.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
650,26740.5 px,47288.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
651,27683.5 px,46066.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
652,26013.5 px,46238.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
653,25962.5 px,46663.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
654,26393.5 px,45920.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
655,24515.5 px,47009.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
656,24619.5 px,47311.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
657,24474.5 px,47474.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
658,23994.5 px,47424.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
659,23454.5 px,47613.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
660,23637.5 px,47812.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
661,22554.5 px,46563.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
662,22786.5 px,46353.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
663,22817.5 px,46638.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
664,22091.5 px,47112.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
665,20574.5 px,46553.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
666,20936.5 px,47407.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
667,20686.5 px,47607.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
668,20988.5 px,47136.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
669,18212.5 px,47145.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
670,18637.5 px,48507.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
671,20302.5 px,48417.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
672,21163.5 px,48865.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
673,20927.5 px,48810.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
674,21411.5 px,48320.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
675,19986.5 px,48971.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
676,23407.5 px,48245.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
677,23144.5 px,48274.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
678,22985.5 px,48352.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
679,22759.5 px,48214.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
680,22455.5 px,48260.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
681,22660.5 px,47856.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
682,24270.5 px,48049.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
683,24622.5 px,48009.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
684,25345.5 px,48377.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
685,25633.5 px,48228.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
686,25460.5 px,48708.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
687,25799.5 px,48369.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
688,26309.5 px,47661.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
689,26700.5 px,48108.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
690,26608.5 px,48553.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
691,27453.5 px,48294.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
692,28410.5 px,47772.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
693,28652.5 px,47712.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
694,27974.5 px,47640.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
695,29202.5 px,47919.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
696,29931.5 px,47612.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
697,29984.5 px,48035.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
698,30119.5 px,48043.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
699,30545.5 px,47804.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
700,32448.5 px,47638.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
701,31957.5 px,47940.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
702,34261.5 px,47693.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
703,34997.5 px,46803.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
704,35704.5 px,48373.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
705,37257.5 px,48025.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
706,38456.5 px,47756.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
707,36462.5 px,51151.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
708,33393.5 px,52545.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
709,34184.5 px,52821.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
710,34473.5 px,53829.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
711,34906.5 px,53606.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
712,34023.5 px,54172.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
713,33159.5 px,53666.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
714,32365.5 px,52332.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
715,31388.5 px,52761.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
716,31277.5 px,53010.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
717,31958.5 px,53567.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
718,32749.5 px,53806.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
719,30547.5 px,52605.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
720,30600.5 px,51934.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
721,30813.5 px,52139.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
722,31082.5 px,51997.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
723,31251.5 px,51715.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
724,31569.5 px,51573.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
725,29579.5 px,49397.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
726,29489.5 px,49070.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
727,29561.5 px,48660.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
728,29653.5 px,49149.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
729,29816.5 px,48915.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
730,29809.5 px,49235.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
731,28964.5 px,48924.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
732,29162.5 px,48768.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
733,28939.5 px,49271.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
734,29096.5 px,49576.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
735,29301.5 px,50521.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
736,27978.5 px,50050.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
737,27843.5 px,49897.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
738,27556.5 px,49690.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
739,29056.5 px,52360.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
740,29649.5 px,51745.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
741,29469.5 px,51975.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
742,27009.5 px,51271.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
743,27228.5 px,50603.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
744,26987.5 px,49889.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
745,27176.5 px,50175.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
746,26692.5 px,50119.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
747,26353.5 px,50344.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
748,25758.5 px,50409.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
749,25782.5 px,50284.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
750,26866.5 px,49278.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
751,25673.5 px,49269.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
752,25372.5 px,49348.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
753,23892.5 px,49555.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
754,24331.5 px,49031.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
755,24262.5 px,49204.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
756,24699.5 px,49097.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
757,25013.5 px,49301.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
758,24532.5 px,49770.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
759,24411.5 px,50021.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
760,24890.5 px,49668.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
761,23616.5 px,48729.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
762,23459.5 px,48665.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
763,23466.5 px,49062.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
764,23554.5 px,49230.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
765,22715.5 px,49071.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
766,22936.5 px,49268.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
767,22742.5 px,49380.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
768,22634.5 px,49102.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
769,22411.5 px,49632.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
770,20875.5 px,49533.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
771,20863.5 px,49429.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
772,20659.5 px,49425.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
773,19980.5 px,50065.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
774,20530.5 px,50187.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
775,20380.5 px,50802.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
776,20625.5 px,51033.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
777,21209.5 px,50370.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
778,21394.5 px,50610.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
779,21439.5 px,50847.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
780,21586.5 px,50950.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
781,21299.5 px,50950.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
782,22053.5 px,50401.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
783,22273.5 px,50599.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
784,22306.5 px,51016.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
785,21654.5 px,51262.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
786,23486.5 px,49908.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
787,23550.5 px,49832.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
788,23758.5 px,49536.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
789,24344.5 px,51319.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
790,24173.5 px,51264.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
791,24246.5 px,51162.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
792,24292.5 px,50793.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
793,24137.5 px,50657.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
794,24308.5 px,50380.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
795,22062.5 px,51830.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
796,25808.5 px,51162.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
797,26377.5 px,51147.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
798,26254.5 px,51200.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
799,26508.5 px,51532.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
800,26407.5 px,51720.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
801,25504.5 px,50631.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
802,24921.5 px,51355.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
803,38519.5 px,52966.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
804,38487.5 px,53682.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
805,37937.5 px,53814.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
806,39730.5 px,55187.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
807,38992.5 px,54873.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
808,38684.5 px,54827.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
809,40852.5 px,54709.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
810,44582.5 px,57072.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
811,43902.5 px,57100.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
812,43668.5 px,57287.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
813,44250.5 px,57785.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
814,40628.5 px,56624.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
815,36256.5 px,55446.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
816,36066.5 px,56259.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
817,36818.5 px,57147.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
818,37191.5 px,57096.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
819,44512.5 px,59692.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
820,44941.5 px,58760.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
821,43207.5 px,58984.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
822,42850.5 px,58417.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
823,42342.5 px,60098.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
824,38217.5 px,60169.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
825,38390.5 px,60524.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
826,38545.5 px,60565.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
827,38865.5 px,60480.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
828,39425.5 px,59897.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
829,37910.5 px,60918.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
830,38005.5 px,60522.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
831,37992.5 px,61001.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
832,37766.5 px,61490.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
833,37437.5 px,61338.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
834,38366.5 px,62387.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
835,38518.5 px,61272.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
836,40874.5 px,61844.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
837,42654.5 px,60972.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
838,39971.5 px,62892.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
839,33423.5 px,55195.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
840,33901.5 px,54970.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
841,33356.5 px,55102.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
842,32838.5 px,54712.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
843,32716.5 px,54589.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
844,33512.5 px,54570.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
845,33912.5 px,55395.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
846,33984.5 px,55576.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
847,34156.5 px,55641.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
848,32393.5 px,54987.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
849,32016.5 px,54825.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
850,34123.5 px,57088.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
851,33965.5 px,56255.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
852,33344.5 px,56204.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
853,33157.5 px,56330.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
854,32862.5 px,56504.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
855,30922.5 px,54120.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
856,30051.5 px,53771.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
